A much better looking News Night I might add as Paula Zahn sits in for Anderson and Aaron .  ||| 我 可能 会 补充 说 一下 ， 宝拉·赞恩 代班 安德森 和 亚伦 ， ＂ 新闻 之 夜 ＂ 更 漂亮 了 ．
Camilla you are no princess said her sign with a horse on it .  ||| ＂ 卡米拉 ， 你 根本 不 是 公主 ， ＂ 在 她 的 标牌 上 这样 写道 ， 标牌 上面 有 一 匹 马 ．
The horse is basically Camilla .  ||| 这 匹 马 基本上 指 卡米拉 ．
We all know that she 's a horse .  ||| 我们 都 知道 她 像 马 ．
She does n 't belong here .  ||| 她 不 属于 这里 ．
and she  'll never be able to take Diana 's place ever .  ||| 而且 她 将 永远 不 可能 取代 戴安娜 的 位置 ， 永远 ．
But at least the horse is pretty .  ||| 但是 至少 这 匹 马 挺 好看 的 ．
The royals flew in amid headlines declaring their visit a royal bore .  ||| 皇室 人员 飞抵 时 ， 各 头条 新闻 纷纷 声称 皇室 的 拜访 会 无聊 至极 ．
Only ninteen per cent of Americans polled said they were interested in the visit .  ||| *T*-1 接受 民意 测验 的 美国人 只 有 百分之十九 称 他们 对 这个 访问 感 兴趣 ．
eighty-one per cent said they were not .  ||| 百分之八十一 的 人 称 他们 不 感 兴趣 ．
Prince Charles and Camilla are in town .  ||| 查尔斯 王子 和 卡米拉 在 城里 ．
Do you care?  ||| 你 关心 吗 ？
Not a wit .  ||| 一点 都 不 ．
Royal watching is not for you?  ||| 你 不 喜欢 看 皇室 人员 吗 ？
I have n 't watched it yet .  ||| 我 还 没有 看 呢 ．
I loved Princess Diana .  ||| 我 喜欢 戴安娜 王妃 ．
I do n 't care for this new chick in town .  ||| 我 不 喜欢 城里 的 这个 新 女人 ．
Sorry .  ||| 对不起 ．
The new chick and her prince started the day with a visit to Ground Zero .  ||| 这个 新 女人 和 她 的 王子 以 参观 ＂ 零地带 ＂ 开始 了 他们 的 这 一 天 ．
They then unveiled a memorial to British victims of Nine Eleven .  ||| 他们 然后 为 ９１１ 的 英国 遇难者 纪念碑 揭幕 ．
Everywhere they went there were curtsies and-  ||| 他们 到达 的 每 个 地方 都 是 鞠躬礼 和 ．．．．．．
